CNES;ESTABELECIMENTO;CÓDIGO DO PROCEDIMENTO PRINCIPAL NO SIGTAP;PROCEDIMENTO CIRÚRGICO (PRINCIPAL);COMPLEMENTO COM RECURSO FEDERAL DO PROCEDIMENTO PRINCIPAL (Percentual);GESTÃO DO SERVIÇO;CODIGO DA NATUREZA JURÍDICA;NATUREZA JURÍDICA;POSSUI CONTRATO COM A SECRETARIA DE SAÚDE ?;Identificação do Nome do Estabelecimento que não apareceu nesta planilha (coluna B);SQ (CODIGO Interno;UF;STATUS
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060182;OSTEOTOMIA DE OSSOS DA MÃO E/OU DO PÉ;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201825;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060190;OSTEOTOMIA DE OSSOS LONGOS EXCETO DA MÃO E DO PÉ;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201826;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060204;REINSERÇÃO MUSCULAR;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201827;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060212;RESSECÇÃO DE CISTO SINOVIAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201828;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060310;RESSECÇÃO SIMPLES DE TUMOR ÓSSEO / DE PARTES MOLES;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201829;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060328;RETIRADA DE CORPO ESTRANHO INTRA-ARTICULAR;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201830;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060336;RETIRADA DE CORPO ESTRANHO INTRA-ÓSSEO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201831;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060344;RETIRADA DE ESPAÇADORES / OUTROS MATERIAIS;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201832;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060352;RETIRADA DE FIO OU PINO INTRA-ÓSSEO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201833;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060360;RETIRADA DE FIXADOR EXTERNO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201834;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060379;RETIRADA DE PLACA E/OU PARAFUSOS;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201835;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060387;RETIRADA DE PRÓTESE DE SUBSTITUIÇÃO DE GRANDES ARTICULAÇÕES (OMBRO / COTOVELO / QUADRIL / JOELHO);;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201836;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060409;RETIRADA DE TRAÇÃO TRANS-ESQUELÉTICA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201837;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060425;REVISÃO CIRÚRGICA DE COTO DE AMPUTAÇÃO DOS DEDOS;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201838;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060433;TENODESE;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201839;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060441;TENÓLISE;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201840;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060450;TENOMIORRAFIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201841;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060468;TENOMIOTOMIA / DESINSERÇÃO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201842;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060476;TENOPLASTIA OU ENXERTO DE TENDÃO UNICO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201843;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060484;TENORRAFIA ÚNICA EM TÚNEL OSTEO-FIBROSO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201844;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060573;TRATAMENTO CIRÚRGICO DE DEDO EM MARTELO / EM GARRA (MÃO E PÉ);;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201845;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060581;TRATAMENTO CIRÚRGICO DE DEFORMIDADE ARTICULAR POR RETRACAO TENO-CAPSULO-LIGAMENTAR;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201846;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060590;TRATAMENTO CIRÚRGICO DE FRATURA VICIOSAMENTE CONSOLIDADA DOS OSSOS LONGOS EXCETO DA MÃO E DO PÉ;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201847;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;408060700;TRATAMENTO CIRÚRGICO DE SINDACTILIA SIMPLES (DOIS DEDOS);;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201848;MARANHÃO;APROVADO
9364439;HOSPITAL DE TRAUMA E ORTOPEDIA HTO;414010329;TRATAMENTO CIRÚRGICO DE CISTO DO COMPLEXO MAXILO-MANDIBULAR;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201849;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;403020123;TRATAMENTO CIRURGICO DE SINDROME COMPRESSIVA EM TUNEL OSTEO-FIBROSO AO NIVEL DO CARPO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201850;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;404010121;EXERESE DE TUMOR DE VIAS AEREAS SUPERIORES, FACE E PESCOCO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201851;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;406020566;TRATAMENTO CIRURGICO DE VARIZES (BILATERAL);;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201852;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;407030026;COLECISTECTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201853;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;407030042;COLECISTOSTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201854;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;407040064;HERNIOPLASTIA EPIGASTRICA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201855;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;407040080;HERNIOPLASTIA INCISIONAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201856;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;407040099;HERNIOPLASTIA INGUINAL (BILATERAL);;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201857;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201858;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;407040129;HERNIOPLASTIA UMBILICAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201859;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;407040161;LAPAROTOMIA EXPLORADORA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201860;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;408010185;TRATAMENTO CIRURGICO DE LUXACAO / FRATURA-LUXACAO ACROMIO-CLAVICULAR;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201861;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;408010193;TRATAMENTO CIRURGICO DE LUXACAO / FRATURA-LUXACAO ESCAPULO-UMERAL AGUDA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201862;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;408020598;TRATAMENTO CIRÚRGICO DE PSEUDARTROSE NA REGIÃO METAFISE-EPIFISÁRIA DISTAL DO RÁDIO E ULNA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201863;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;408050845;TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO AO NÍVEL DO JOELHO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201864;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;408050853;TRATAMENTO CIRÚRGICO DE PSEUDARTROSE CONGÊNITA DA TÍBIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201865;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;408050900;TRATAMENTO CIRÚRGICO DO HALUX RIGIDUS;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201866;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;408050918;TRATAMENTO CIRÚRGICO DO HALUX VALGUS S/ OSTEOTOMIA DO PRIMEIRO OSSO METATARSIANO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201867;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;408060018;ALONGAMENTO / ENCURTAMENTO MIOTENDINOSO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201868;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;408060069;ARTROPLASTIA DE RESSECÇÃO DE MÉDIA / GRANDE ARTICULAÇÃO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201869;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;408060158;MANIPULAÇÃO ARTICULAR;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201870;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;408060212;RESSECÇÃO DE CISTO SINOVIAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201871;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;408060310;RESSECÇÃO SIMPLES DE TUMOR ÓSSEO / DE PARTES MOLES;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201872;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;408060352;RETIRADA DE FIO OU PINO INTRA-ÓSSEO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201873;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;408060360;RETIRADA DE FIXADOR EXTERNO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201874;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;408060379;RETIRADA DE PLACA E/OU PARAFUSOS;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201875;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;408060484;TENORRAFIA ÚNICA EM TÚNEL OSTEO-FIBROSO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201876;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;408060590;TRATAMENTO CIRÚRGICO DE FRATURA VICIOSAMENTE CONSOLIDADA DOS OSSOS LONGOS EXCETO DA MÃO E DO PÉ;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201877;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409010065;CISTOLITOTOMIA E/OU RETIRADA DE CORPO ESTRANHO DA BEXIGA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201878;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409010090;CISTOSTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201879;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409010561;URETEROLITOTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201880;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409010570;URETEROPLASTIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201881;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409020079;MEATOTOMIA SIMPLES;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201882;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409020095;RESSECCAO DE PROLAPSO DA MUCOSA DA URETRA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201883;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409020176;URETROTOMIA INTERNA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201884;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409030023;PROSTATECTOMIA SUPRAPÚBICA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201885;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409040070;EXERESE DE CISTO DE EPIDIDIMO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201886;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409040096;EXPLORACAO CIRURGICA DA BOLSA ESCROTAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201887;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409040134;ORQUIDOPEXIA UNILATERAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201888;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409040169;ORQUIECTOMIA UNILATERAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201889;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409040215;TRATAMENTO CIRURGICO DE HIDROCELE;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201890;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409040231;TRATAMENTO CIRURGICO DE VARICOCELE;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201891;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409050083;POSTECTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201892;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409060011;CERCLAGEM DE COLO DO UTERO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201893;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409060020;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR C/ AMPUTACAO DE COLO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201894;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409060100;HISTERECTOMIA (POR VIA VAGINAL);;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201895;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409060119;HISTERECTOMIA C/ ANEXECTOMIA (UNI / BILATERAL);;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201896;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409060135;HISTERECTOMIA TOTAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201897;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409060194;MIOMECTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201898;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409060216;OOFORECTOMIA / OOFOROPLASTIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201899;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409060232;SALPINGECTOMIA UNI / BILATERAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201900;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409070050;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201901;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409070068;COLPOPERINEOPLASTIA POSTERIOR;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201902;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409070149;EXERESE DE CISTO VAGINAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201903;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409070157;EXERESE DE GLANDULA DE BARTHOLIN / SKENE;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201904;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409070246;TRATAMENTO CIRURGICO DE FISTULA URETRO-VAGINAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201905;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;409070254;TRATAMENTO CIRURGICO DE FISTULA VESICO-VAGINAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201906;MARANHÃO;APROVADO
9613374;HOSPITAL REGIONAL DE CHAPADINHA;410010111;SETORECTOMIA / QUADRANTECTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201907;MARANHÃO;APROVADO
196231;HOSPITAL REGIONAL DR KLEBER CARVALHO BRANCO;401020053;EXCISAO E SUTURA DE LESAO NA PELE C/ PLASTICA EM Z OU ROTACAO DE RETALHO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201908;MARANHÃO;APROVADO
196231;HOSPITAL REGIONAL DR KLEBER CARVALHO BRANCO;401020070;EXERESE DE CISTO DERMOIDE;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201909;MARANHÃO;APROVADO
196231;HOSPITAL REGIONAL DR KLEBER CARVALHO BRANCO;401020100;EXTIRPACAO E SUPRESSAO DE LESAO DE PELE E DE TECIDO CELULAR SUBCUTANEO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201910;MARANHÃO;APROVADO
196231;HOSPITAL REGIONAL DR KLEBER CARVALHO BRANCO;403020123;TRATAMENTO CIRURGICO DE SINDROME COMPRESSIVA EM TUNEL OSTEO-FIBROSO AO NIVEL DO CARPO;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201911;MARANHÃO;APROVADO
196231;HOSPITAL REGIONAL DR KLEBER CARVALHO BRANCO;404020500;OSTEOSSÍNTESE DA FRATURA COMPLEXA DA MANDÍBULA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201912;MARANHÃO;APROVADO
196231;HOSPITAL REGIONAL DR KLEBER CARVALHO BRANCO;407010211;GASTROSTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201913;MARANHÃO;APROVADO
196231;HOSPITAL REGIONAL DR KLEBER CARVALHO BRANCO;407020233;EXCISAO DE LESAO INTESTINAL / MESENTERICA LOCALIZADA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201914;MARANHÃO;APROVADO
196231;HOSPITAL REGIONAL DR KLEBER CARVALHO BRANCO;407020241;FECHAMENTO DE ENTEROSTOMIA (QUALQUER SEGMENTO);;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201915;MARANHÃO;APROVADO
196231;HOSPITAL REGIONAL DR KLEBER CARVALHO BRANCO;407020292;HERNIORRAFIA C/ RESSECCAO INTESTINAL (HERNIA ESTRANGULADA);;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201916;MARANHÃO;APROVADO
196231;HOSPITAL REGIONAL DR KLEBER CARVALHO BRANCO;407020403;RETOSSIGMOIDECTOMIA ABDOMINAL;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201917;MARANHÃO;APROVADO
196231;HOSPITAL REGIONAL DR KLEBER CARVALHO BRANCO;407030026;COLECISTECTOMIA;;ESTADUAL;1023;ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL;;;201918;MARANHÃO;APROVADO
