CNES;ESTABELECIMENTO;CÓDIGO DO PROCEDIMENTO PRINCIPAL NO SIGTAP;PROCEDIMENTO CIRÚRGICO (PRINCIPAL);COMPLEMENTO COM RECURSO FEDERAL DO PROCEDIMENTO PRINCIPAL (Percentual);GESTÃO DO SERVIÇO;CODIGO DA NATUREZA JURÍDICA;NATUREZA JURÍDICA;POSSUI CONTRATO COM A SECRETARIA DE SAÚDE ?;Identificação do Nome do Estabelecimento que não apareceu nesta planilha (coluna B);SQ (CODIGO Interno;UF;STATUS
7998864;INSTITUTO SINAI DE ARAGUAINA;403020131;TRATAMENTO MICROCIRURGICO DE TUMOR DE NERVO PERIFERICO / NEUROMA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200691;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060069;ARTROPLASTIA DE RESSECÇÃO DE MÉDIA / GRANDE ARTICULAÇÃO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200692;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408010053;ARTROPLASTIA ESCAPULO-UMERAL TOTAL;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200693;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408040050;ARTROPLASTIA PARCIAL DE QUADRIL;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200694;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060093;DESCOMPRESSÃO COM ESVAZIAMENTO MEDULAR POR BROCAGEM / VIA CORTICOTOMIA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200695;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;403020026;ENXERTO MICROCIRURGICO DE NERVO PERIFERICO (ÚNICO NERVO);;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200696;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;401020045;EXCISAO E ENXERTO DE PELE (HEMANGIOMA, NEVUS OU TUMOR );;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200697;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060131;EXPLORAÇÃO ARTICULAR C/ OU S/ SINOVECTOMIA DE PEQUENAS ARTICULAÇÕES;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200698;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;403050073;MICROCIRURGIA COM RIZOTOMIA A CEU ABERTO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200699;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;403020050;MICRONEUROLISE DE NERVO PERIFERICO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200700;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;403020077;NEUROLISE NAO FUNCIONAL DE NERVOS PERIFERICOS;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200701;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050136;RECONSTRUCAO DE TENDAO PATELAR / TENDAO QUADRICIPITAL;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200702;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408020253;REIMPLANTE DO OMBRO ATÉ O TERÇO MÉDIO DO ANTEBRAÇO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200703;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;416090133;RESSECÇÃO DE TUMOR DE PARTES MOLES EM ONCOLOGIA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200704;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060450;TENOMIORRAFIA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200705;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408020326;TRATAMENTO CIRÚRGICO DE DEDO EM GATILHO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200706;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050489;TRATAMENTO CIRURGICO DE FRATURA / LESAO FISARIA PROXIMAL (COLO) DO FEMUR (SINTESE);;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200707;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060590;TRATAMENTO CIRÚRGICO DE FRATURA VICIOSAMENTE CONSOLIDADA DOS OSSOS LONGOS EXCETO DA MÃO E DO PÉ;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200708;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050667;TRATAMENTO CIRÚRGICO DE LESÃO AGUDA CAPSULO-LIGAMENTAR MEMBRO INFERIOR (JOELHO / TORNOZELO);;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200709;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408020520;TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXACAO DOS OSSOS DO CARPO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200710;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408020547;TRATAMENTO CIRÚRGICO DE LUXAÇÃO OU FRATURA-LUXAÇÃO DO COTOVELO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200711;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060646;TRATAMENTO CIRÚRGICO DE MÃO OU PÉ EM FENDA / DEDO BÍFIDO / MACRODACTILIA / POLIDACTILIA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200712;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050772;TRATAMENTO CIRÚRGICO DE PÉ TORTO CONGÊNITO INVETERADO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200713;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060662;TRATAMENTO CIRÚRGICO DE POLIDACTILIA ARTICULADA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200714;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050780;TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA AO NÍVEL DO TARSO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200715;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408020555;TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA DA MÃO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200716;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408010223;TRATAMENTO CIRURGICO DE RETARDO DE CONSOLIDACAO DA PSEUDARTROSE DE CLAVICULA / ESCAPULA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200717;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408030119;ARTRODESE CERVICAL ANTERIOR UM NÍVEL;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200718;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408030135;ARTRODESE INTERSOMATICA VIA POSTERIOR / POSTERO-LATERAL UM NÍVEL;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200719;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408020075;ARTROPLASTIA TOTAL DE COTOVELO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200720;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050071;ARTROPLASTIA UNICOMPARTIMENTAL PRIMARIA DO JOELHO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200721;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;403020042;MICROCIRURGIA DE PLEXO BRAQUIAL COM MICROENXERTIA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200722;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060476;TENOPLASTIA OU ENXERTO DE TENDÃO UNICO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200723;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060530;TRANSPOSIÇÃO / TRANSFERÊNCIA MIOTENDINOSA MÚLTIPLA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200724;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050683;TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXAÇÃO AO NÍVEL DO JOELHO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200725;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408020580;TRATAMENTO CIRÚRGICO DE PSEUDARTROSE AO NÍVEL DO COTOVELO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200726;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;403020034;MICROCIRURGIA DE PLEXO BRAQUIAL COM EXPLORAÇÃO E NEUROLISE;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200727;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060174;OSTECTOMIA DE OSSOS LONGOS EXCETO DA MÃO E DO PÉ;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200728;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060182;OSTEOTOMIA DE OSSOS DA MÃO E/OU DO PÉ;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200729;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408020130;RECONSTRUÇÃO CAPSULO-LIGAMENTAR DE COTOVELO PUNHO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200730;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408010231;TRATAMENTO CIRÚRGICO DA SÍNDROME DO IMPACTO SUB-ACROMIAL;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200731;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408010193;TRATAMENTO CIRURGICO DE LUXACAO / FRATURA-LUXACAO ESCAPULO-UMERAL AGUDA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200732;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050748;TRATAMENTO CIRÚRGICO DE PÉ PLANO VALGO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200733;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408020571;TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA DO ÚMERO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200734;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408030232;ARTRODESE TORACO-LOMBO-SACRA ANTERIOR UM NÍVEL;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200735;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408040068;ARTROPLASTIA TOTAL DE CONVERSÃO DO QUADRIL;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200736;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060123;EXPLORAÇÃO ARTICULAR C/ OU S/ SINOVECTOMIA DE MÉDIAS / GRANDES ARTICULAÇÕES;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200737;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060140;FASCIECTOMIA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200738;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408010100;OSTECTOMIA DA CLAVÍCULA OU DA ESCÁPULA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200739;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060352;RETIRADA DE FIO OU PINO INTRA-ÓSSEO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200740;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060050;ARTRODESE DE PEQUENAS ARTICULAÇÕES;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200741;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050799;TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA DA DIÁFISE DO FÊMUR;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200742;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408020601;TRATAMENTO CIRÚRGICO DE PSEUDO-RETARDO / CONSOLIDAÇÃO / PERDA ÓSSEA AO ÍIVEL DO CARPO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200743;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050659;TRATAMENTO CIRÚRGICO DE HALUX VALGUS C/ OSTEOTOMIA DO PRIMEIRO OSSO METATARSIANO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200744;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408010185;TRATAMENTO CIRURGICO DE LUXACAO / FRATURA-LUXACAO ACROMIO-CLAVICULAR;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200745;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;403020115;TRATAMENTO CIRURGICO DE NEUROPATIA COMPRESSIVA COM OU SEM MICROCIRURGIA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200746;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408020563;TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA DO ANTEBRAÇO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200747;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050047;ARTROPLASTIA DE JOELHO (NAO CONVENCIONAL);;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200748;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060310;RESSECÇÃO SIMPLES DE TUMOR ÓSSEO / DE PARTES MOLES;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200749;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050918;TRATAMENTO CIRÚRGICO DO HALUX VALGUS S/ OSTEOTOMIA DO PRIMEIRO OSSO METATARSIANO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200750;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408030046;ARTRODESE CERVICAL / CERVICO-TORÁCICA POSTERIOR SEIS NÍVEIS;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200751;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408020032;ARTRODESE DE MÉDIAS / GRANDES ARTICULAÇÕES DE MEMBRO SUPERIOR;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200752;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050055;ARTROPLASTIA TOTAL DE JOELHO - REVISAO / RECONSTRUCAO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200753;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050152;RECONSTRUCAO LIGAMENTAR EXTRA-ARTICULAR DO JOELHO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200754;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060379;RETIRADA DE PLACA E/OU PARAFUSOS;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200755;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060441;TENÓLISE;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200756;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050861;TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA DA DIÁFISE TIBIAL;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200757;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060719;;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200758;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408040041;ARTROPLASTIA DE QUADRIL (NÃO CONVENCIONAL);;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200759;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060190;OSTEOTOMIA DE OSSOS LONGOS EXCETO DA MÃO E DO PÉ;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200760;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;403020123;TRATAMENTO CIRURGICO DE SINDROME COMPRESSIVA EM TUNEL OSTEO-FIBROSO AO NIVEL DO CARPO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200761;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050764;TRATAMENTO CIRÚRGICO DE PÉ TORTO CONGÊNITO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200762;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408040084;ARTROPLASTIA TOTAL PRIMÁRIA DO QUADRIL CIMENTADA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200763;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050039;ARTRODESE DE MEDIAS / GRANDES ARTICULACOES DE MEMBRO INFERIOR;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200764;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050179;RECONSTRUCAO LIGAMENTAR INTRA-ARTICULAR DO JOELHO (CRUZADO POSTERIOR C/ OU S/ ANTERIOR);;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200765;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060212;RESSECÇÃO DE CISTO SINOVIAL;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200766;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050926;TRATAMENTO DAS LESÕES OSTEO-CONDRAIS POR FIXAÇÃO OU MOSAICOPLASTIA JOELHO/TORNOZELO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200767;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408060034;ALONGAMENTO E/OU TRANSPORTE ÓSSEO DE OSSOS LONGOS (EXCETO DA MÃO E DO PÉ);;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200768;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050888;TRATAMENTO CIRÚRGICO DE ROTURA DE MENISCO COM SUTURA MENISCAL UNI / BICOMPATIMENTAL;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200769;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408010215;TRATAMENTO CIRURGICO DE LUXACAO RECIDIVANTE / HABITUAL DE ARTICULACAO ESCAPULO-UMERAL;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200770;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408040076;ARTROPLASTIA DE REVISÃO OU RECONSTRUÇÃO DO QUADRIL;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200771;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408010142;REPARO DE ROTURA DO MANGUITO ROTADOR (INCLUI PROCEDIMENTOS DESCOMPRESSIVOS);;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200772;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050063;ARTROPLASTIA TOTAL PRIMARIA DO JOELHO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200773;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050896;TRATAMENTO CIRÚRGICO DE ROTURA DO MENISCO COM MENISCECTOMIA PARCIAL / TOTAL;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200774;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408040092;ARTROPLASTIA TOTAL PRIMARIA DO QUADRIL NÃO CIMENTADA / HÍBRIDA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200775;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;408050160;RECONSTRUCAO LIGAMENTAR INTRA-ARTICULAR DO JOELHO (CRUZADO ANTERIOR);;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200776;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;406010137;CORREÇÃO DE ANEURISMA / DISSECÇÃO DA AORTA TORACO-ABDOMINAL;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200777;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;406010153;CORREÇÃO DE ATRESIA PULMONAR E COMUNICAÇÃO INTERVENTRICULAR;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200778;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;406010188;CORREÇÃO DE COARCTAÇÃO DA AORTA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200779;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;406010358;CORREÇÃO DE INSUFICIÊNCIA MITRAL CONGÊNITA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200780;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;406040150;CORREÇÃO ENDOVASCULAR DE ANEURISMA / DISSECÇÃO DA AORTA ABDOMINAL COM ENDOPRÓTESE RETA / CÔNICA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200781;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;406010536;FECHAMENTO DE COMUNICAÇÃO INTERATRIAL;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200782;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;406010544;FECHAMENTO DE COMUNICAÇÃO INTERVENTRICULAR;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200783;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;406010536;FECHAMENTO DE COMUNICAÇÃO INTERATRIAL;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200784;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;406010579;IMPLANTE DE CARDIOVERSOR DESFIBRILADOR (CDI) MULTI-SITIO TRANSVENOSO EPIMIOCÁRDICO POR TORACOTOMIA P/ IMPLANTE DE ELETRODO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200785;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;406010650;IMPLANTE DE MARCAPASSO DE CÂMARA DUPLA TRANSVENOSO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200786;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;406010692;IMPLANTE DE PRÓTESE VALVAR;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200787;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;406010730;LIGADURA DE FÍSTULA SISTÊMICO-PULMONAR;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200788;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;406010803;PLÁSTICA VALVAR;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200789;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;406010811;PLÁSTICA VALVAR C/ REVASCULARIZAÇÃO MIOCÁRDICA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200790;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;406010820;PLÁSTICA VALVAR E/OU TROCA VALVAR MÚLTIPLA;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200791;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;406010846;RECONSTRUÇÃO DA RAIZ DA AORTA C/ TUBO VALVADO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200792;TOCANTINS;NAO_APROVADO
7998864;INSTITUTO SINAI DE ARAGUAINA;406010900;RESSECÇÃO DE TUMOR INTRACARDÍACO;;ESTADUAL;2054;SOCIEDADE ANONIMA FECHADA;SIM;;200793;TOCANTINS;NAO_APROVADO
