CNES;ESTABELECIMENTO;CÓDIGO DO PROCEDIMENTO PRINCIPAL NO SIGTAP;PROCEDIMENTO CIRÚRGICO (PRINCIPAL);COMPLEMENTO COM RECURSO FEDERAL DO PROCEDIMENTO PRINCIPAL (Percentual);GESTÃO DO SERVIÇO;CODIGO DA NATUREZA JURÍDICA;NATUREZA JURÍDICA;POSSUI CONTRATO COM A SECRETARIA DE SAÚDE ?;Identificação do Nome do Estabelecimento que não apareceu nesta planilha (coluna B);SQ (CODIGO Interno;UF;STATUS
2656159;HOSPITAL MUNICIPAL DE LIMA CAMPOS;410010073;PLASTICA MAMARIA FEMININA NAO ESTETICA;;MUNICIPAL;1244;MUNICIPIO;;;200248;MARANHÃO;APROVADO
2656159;HOSPITAL MUNICIPAL DE LIMA CAMPOS;410010111;SETORECTOMIA / QUADRANTECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200249;MARANHÃO;APROVADO
2696029;HOSPITAL PROFESSOR SERRA DE CASTRO;405050372;FACOEMULSIFICACAO C/ IMPLANTE DE LENTE INTRA-OCULAR DOBRAVEL;;MUNICIPAL;1244;MUNICIPIO;;;200250;MARANHÃO;APROVADO
2696029;HOSPITAL PROFESSOR SERRA DE CASTRO;407020284;HEMORROIDECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200251;MARANHÃO;APROVADO
2696029;HOSPITAL PROFESSOR SERRA DE CASTRO;407030026;COLECISTECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200252;MARANHÃO;APROVADO
2696029;HOSPITAL PROFESSOR SERRA DE CASTRO;407040099;HERNIOPLASTIA INGUINAL (BILATERAL);;MUNICIPAL;1244;MUNICIPIO;;;200253;MARANHÃO;APROVADO
2696029;HOSPITAL PROFESSOR SERRA DE CASTRO;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);;MUNICIPAL;1244;MUNICIPIO;;;200254;MARANHÃO;APROVADO
2696029;HOSPITAL PROFESSOR SERRA DE CASTRO;407040129;HERNIOPLASTIA UMBILICAL;;MUNICIPAL;1244;MUNICIPIO;;;200255;MARANHÃO;APROVADO
2696029;HOSPITAL PROFESSOR SERRA DE CASTRO;409060194;MIOMECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200256;MARANHÃO;APROVADO
2696029;HOSPITAL PROFESSOR SERRA DE CASTRO;409070149;EXERESE DE CISTO VAGINAL;;MUNICIPAL;1244;MUNICIPIO;;;200257;MARANHÃO;APROVADO
2696029;HOSPITAL PROFESSOR SERRA DE CASTRO;409070157;EXERESE DE GLANDULA DE BARTHOLIN / SKENE;;MUNICIPAL;1244;MUNICIPIO;;;200258;MARANHÃO;APROVADO
2702703;HOSPITAL MUNICIPAL DIVINO ESPIRITO SANTO;404010016;ADENOIDECTOMIA;;MUNICIPAL;1031;ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL;;;200259;MARANHÃO;APROVADO
2702703;HOSPITAL MUNICIPAL DIVINO ESPIRITO SANTO;405050224;RECONSTITUICAO DE FORNIX CONJUNTIVAL;;MUNICIPAL;1031;ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL;;;200260;MARANHÃO;APROVADO
2702703;HOSPITAL MUNICIPAL DIVINO ESPIRITO SANTO;405050372;FACOEMULSIFICACAO C/ IMPLANTE DE LENTE INTRA-OCULAR DOBRAVEL;;MUNICIPAL;1031;ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL;;;200261;MARANHÃO;APROVADO
2702703;HOSPITAL MUNICIPAL DIVINO ESPIRITO SANTO;407030034;COLECISTECTOMIA VIDEOLAPAROSCOPICA;;MUNICIPAL;1031;ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL;;;200262;MARANHÃO;APROVADO
2702703;HOSPITAL MUNICIPAL DIVINO ESPIRITO SANTO;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);;MUNICIPAL;1031;ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL;;;200263;MARANHÃO;APROVADO
2702703;HOSPITAL MUNICIPAL DIVINO ESPIRITO SANTO;407040153;HERNIORRAFIA UMBILICAL VIDEOLAPAROSCOPICA;;MUNICIPAL;1031;ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL;;;200264;MARANHÃO;APROVADO
2702703;HOSPITAL MUNICIPAL DIVINO ESPIRITO SANTO;409020176;URETROTOMIA INTERNA;;MUNICIPAL;1031;ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL;;;200265;MARANHÃO;APROVADO
2702703;HOSPITAL MUNICIPAL DIVINO ESPIRITO SANTO;409040231;TRATAMENTO CIRURGICO DE VARICOCELE;;MUNICIPAL;1031;ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL;;;200266;MARANHÃO;APROVADO
2702703;HOSPITAL MUNICIPAL DIVINO ESPIRITO SANTO;409050083;POSTECTOMIA;;MUNICIPAL;1031;ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL;;;200267;MARANHÃO;APROVADO
2702703;HOSPITAL MUNICIPAL DIVINO ESPIRITO SANTO;409060135;HISTERECTOMIA TOTAL;;MUNICIPAL;1031;ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL;;;200268;MARANHÃO;APROVADO
2702703;HOSPITAL MUNICIPAL DIVINO ESPIRITO SANTO;409060186;LAQUEADURA TUBARIA;;MUNICIPAL;1031;ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL;;;200269;MARANHÃO;APROVADO
2702703;HOSPITAL MUNICIPAL DIVINO ESPIRITO SANTO;409060208;MIOMECTOMIA VIDEOLAPAROSCOPICA;;MUNICIPAL;1031;ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL;;;200270;MARANHÃO;APROVADO
2702703;HOSPITAL MUNICIPAL DIVINO ESPIRITO SANTO;409060216;OOFORECTOMIA / OOFOROPLASTIA;;MUNICIPAL;1031;ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL;;;200271;MARANHÃO;APROVADO
2702703;HOSPITAL MUNICIPAL DIVINO ESPIRITO SANTO;409060232;SALPINGECTOMIA UNI / BILATERAL;;MUNICIPAL;1031;ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL;;;200272;MARANHÃO;APROVADO
2702703;HOSPITAL MUNICIPAL DIVINO ESPIRITO SANTO;409070050;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;;MUNICIPAL;1031;ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL;;;200273;MARANHÃO;APROVADO
2702703;HOSPITAL MUNICIPAL DIVINO ESPIRITO SANTO;409070149;EXERESE DE CISTO VAGINAL;;MUNICIPAL;1031;ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL;;;200274;MARANHÃO;APROVADO
2702703;HOSPITAL MUNICIPAL DIVINO ESPIRITO SANTO;409070157;EXERESE DE GLANDULA DE BARTHOLIN / SKENE;;MUNICIPAL;1031;ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL;;;200275;MARANHÃO;APROVADO
2702711;HOSPITAL GERAL GERTRUDES MELO MARTINS;405050097;FACECTOMIA C/ IMPLANTE DE LENTE INTRA-OCULAR;;MUNICIPAL;1244;MUNICIPIO;;;200276;MARANHÃO;APROVADO
2702711;HOSPITAL GERAL GERTRUDES MELO MARTINS;407040129;HERNIOPLASTIA UMBILICAL;;MUNICIPAL;1244;MUNICIPIO;;;200277;MARANHÃO;APROVADO
2702711;HOSPITAL GERAL GERTRUDES MELO MARTINS;409060135;HISTERECTOMIA TOTAL;;MUNICIPAL;1244;MUNICIPIO;;;200278;MARANHÃO;APROVADO
2726610;HOSPITAL MUNICIPAL MARIA ALVES FEITOSA;407030026;COLECISTECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200279;MARANHÃO;APROVADO
2726610;HOSPITAL MUNICIPAL MARIA ALVES FEITOSA;407040129;HERNIOPLASTIA UMBILICAL;;MUNICIPAL;1244;MUNICIPIO;;;200280;MARANHÃO;APROVADO
2726610;HOSPITAL MUNICIPAL MARIA ALVES FEITOSA;409060135;HISTERECTOMIA TOTAL;;MUNICIPAL;1244;MUNICIPIO;;;200281;MARANHÃO;APROVADO
2726610;HOSPITAL MUNICIPAL MARIA ALVES FEITOSA;409060186;LAQUEADURA TUBARIA;;MUNICIPAL;1244;MUNICIPIO;;;200282;MARANHÃO;APROVADO
3667804;HOSPITAL MUNICIPAL SAO JOSE DE RIBAMAR;405050380;CIRURGIA DE CATARATA CONGÊNITA;;MUNICIPAL;1244;MUNICIPIO;;;200283;MARANHÃO;APROVADO
3667804;HOSPITAL MUNICIPAL SAO JOSE DE RIBAMAR;406020566;TRATAMENTO CIRURGICO DE VARIZES (BILATERAL);;MUNICIPAL;1244;MUNICIPIO;;;200284;MARANHÃO;APROVADO
3667804;HOSPITAL MUNICIPAL SAO JOSE DE RIBAMAR;406020574;TRATAMENTO CIRÚRGICO DE VARIZES (UNILATERAL);;MUNICIPAL;1244;MUNICIPIO;;;200285;MARANHÃO;APROVADO
3667804;HOSPITAL MUNICIPAL SAO JOSE DE RIBAMAR;407030026;COLECISTECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200286;MARANHÃO;APROVADO
3667804;HOSPITAL MUNICIPAL SAO JOSE DE RIBAMAR;407040064;HERNIOPLASTIA EPIGASTRICA;;MUNICIPAL;1244;MUNICIPIO;;;200287;MARANHÃO;APROVADO
3667804;HOSPITAL MUNICIPAL SAO JOSE DE RIBAMAR;407040080;HERNIOPLASTIA INCISIONAL;;MUNICIPAL;1244;MUNICIPIO;;;200288;MARANHÃO;APROVADO
3667804;HOSPITAL MUNICIPAL SAO JOSE DE RIBAMAR;407040099;HERNIOPLASTIA INGUINAL (BILATERAL);;MUNICIPAL;1244;MUNICIPIO;;;200289;MARANHÃO;APROVADO
3667804;HOSPITAL MUNICIPAL SAO JOSE DE RIBAMAR;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);;MUNICIPAL;1244;MUNICIPIO;;;200290;MARANHÃO;APROVADO
3667804;HOSPITAL MUNICIPAL SAO JOSE DE RIBAMAR;407040129;HERNIOPLASTIA UMBILICAL;;MUNICIPAL;1244;MUNICIPIO;;;200291;MARANHÃO;APROVADO
3667804;HOSPITAL MUNICIPAL SAO JOSE DE RIBAMAR;409010170;INSTALACAO ENDOSCOPICA DE CATETER DUPLO J;;MUNICIPAL;1244;MUNICIPIO;;;200292;MARANHÃO;APROVADO
3667804;HOSPITAL MUNICIPAL SAO JOSE DE RIBAMAR;409030023;PROSTATECTOMIA SUPRAPÚBICA;;MUNICIPAL;1244;MUNICIPIO;;;200293;MARANHÃO;APROVADO
3667804;HOSPITAL MUNICIPAL SAO JOSE DE RIBAMAR;409040126;ORQUIDOPEXIA BILATERAL;;MUNICIPAL;1244;MUNICIPIO;;;200294;MARANHÃO;APROVADO
3667804;HOSPITAL MUNICIPAL SAO JOSE DE RIBAMAR;409050083;POSTECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200295;MARANHÃO;APROVADO
3667804;HOSPITAL MUNICIPAL SAO JOSE DE RIBAMAR;409060135;HISTERECTOMIA TOTAL;;MUNICIPAL;1244;MUNICIPIO;;;200296;MARANHÃO;APROVADO
3667804;HOSPITAL MUNICIPAL SAO JOSE DE RIBAMAR;409060186;LAQUEADURA TUBARIA;;MUNICIPAL;1244;MUNICIPIO;;;200297;MARANHÃO;APROVADO
6463045;HOSPITAL SANTA HELENA;401020070;EXERESE DE CISTO DERMOIDE;;MUNICIPAL;1244;MUNICIPIO;;;200298;MARANHÃO;APROVADO
6463045;HOSPITAL SANTA HELENA;407020276;FISTULECTOMIA / FISTULOTOMIA ANAL;;MUNICIPAL;1244;MUNICIPIO;;;200299;MARANHÃO;APROVADO
6463045;HOSPITAL SANTA HELENA;407020284;HEMORROIDECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200300;MARANHÃO;APROVADO
6463045;HOSPITAL SANTA HELENA;407030026;COLECISTECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200301;MARANHÃO;APROVADO
6463045;HOSPITAL SANTA HELENA;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);;MUNICIPAL;1244;MUNICIPIO;;;200302;MARANHÃO;APROVADO
6463045;HOSPITAL SANTA HELENA;407040129;HERNIOPLASTIA UMBILICAL;;MUNICIPAL;1244;MUNICIPIO;;;200303;MARANHÃO;APROVADO
6463045;HOSPITAL SANTA HELENA;409050083;POSTECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200304;MARANHÃO;APROVADO
6463045;HOSPITAL SANTA HELENA;409060100;HISTERECTOMIA (POR VIA VAGINAL);;MUNICIPAL;1244;MUNICIPIO;;;200305;MARANHÃO;APROVADO
6463045;HOSPITAL SANTA HELENA;409060194;MIOMECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200306;MARANHÃO;APROVADO
6463045;HOSPITAL SANTA HELENA;409060216;OOFORECTOMIA / OOFOROPLASTIA;;MUNICIPAL;1244;MUNICIPIO;;;200307;MARANHÃO;APROVADO
6463045;HOSPITAL SANTA HELENA;409060232;SALPINGECTOMIA UNI / BILATERAL;;MUNICIPAL;1244;MUNICIPIO;;;200308;MARANHÃO;APROVADO
6463045;HOSPITAL SANTA HELENA;409070050;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;;MUNICIPAL;1244;MUNICIPIO;;;200309;MARANHÃO;APROVADO
6463045;HOSPITAL SANTA HELENA;409070157;EXERESE DE GLANDULA DE BARTHOLIN / SKENE;;MUNICIPAL;1244;MUNICIPIO;;;200310;MARANHÃO;APROVADO
6553567;HOSPITAL DAS CLINICAS DO MUNICIPIO DE TUNTUM;404020470;RECONSTRUÇÃO DO SULCO GENGIVO-LABIAL;;MUNICIPAL;1244;MUNICIPIO;;;200311;MARANHÃO;APROVADO
6553567;HOSPITAL DAS CLINICAS DO MUNICIPIO DE TUNTUM;407030026;COLECISTECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200312;MARANHÃO;APROVADO
6553567;HOSPITAL DAS CLINICAS DO MUNICIPIO DE TUNTUM;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);;MUNICIPAL;1244;MUNICIPIO;;;200313;MARANHÃO;APROVADO
6553567;HOSPITAL DAS CLINICAS DO MUNICIPIO DE TUNTUM;408060212;RESSECÇÃO DE CISTO SINOVIAL;;MUNICIPAL;1244;MUNICIPIO;;;200314;MARANHÃO;APROVADO
6553567;HOSPITAL DAS CLINICAS DO MUNICIPIO DE TUNTUM;409050083;POSTECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200315;MARANHÃO;APROVADO
6553567;HOSPITAL DAS CLINICAS DO MUNICIPIO DE TUNTUM;409060135;HISTERECTOMIA TOTAL;;MUNICIPAL;1244;MUNICIPIO;;;200316;MARANHÃO;APROVADO
6553567;HOSPITAL DAS CLINICAS DO MUNICIPIO DE TUNTUM;409060186;LAQUEADURA TUBARIA;;MUNICIPAL;1244;MUNICIPIO;;;200317;MARANHÃO;APROVADO
6553567;HOSPITAL DAS CLINICAS DO MUNICIPIO DE TUNTUM;409060216;OOFORECTOMIA / OOFOROPLASTIA;;MUNICIPAL;1244;MUNICIPIO;;;200318;MARANHÃO;APROVADO
6553567;HOSPITAL DAS CLINICAS DO MUNICIPIO DE TUNTUM;409070050;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;;MUNICIPAL;1244;MUNICIPIO;;;200319;MARANHÃO;APROVADO
6553567;HOSPITAL DAS CLINICAS DO MUNICIPIO DE TUNTUM;409070190;MARSUPIALIZACAO DE GLANDULA DE BARTOLIN;;MUNICIPAL;1244;MUNICIPIO;;;200320;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;405050097;FACECTOMIA C/ IMPLANTE DE LENTE INTRA-OCULAR;;MUNICIPAL;1244;MUNICIPIO;;;200321;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;407020284;HEMORROIDECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200322;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;407030026;COLECISTECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200323;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;407030166;HEPATOTOMIA E DRENAGEM DE ABSCESSO / CISTO;;MUNICIPAL;1244;MUNICIPIO;;;200324;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;407040064;HERNIOPLASTIA EPIGASTRICA;;MUNICIPAL;1244;MUNICIPIO;;;200325;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;407040080;HERNIOPLASTIA INCISIONAL;;MUNICIPAL;1244;MUNICIPIO;;;200326;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);;MUNICIPAL;1244;MUNICIPIO;;;200327;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;407040129;HERNIOPLASTIA UMBILICAL;;MUNICIPAL;1244;MUNICIPIO;;;200328;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;409030023;PROSTATECTOMIA SUPRAPÚBICA;;MUNICIPAL;1244;MUNICIPIO;;;200329;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;409040134;ORQUIDOPEXIA UNILATERAL;;MUNICIPAL;1244;MUNICIPIO;;;200330;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;409040185;REPARACAO E OPERACAO PLASTICA DO TESTICULO;;MUNICIPAL;1244;MUNICIPIO;;;200331;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;409040215;TRATAMENTO CIRURGICO DE HIDROCELE;;MUNICIPAL;1244;MUNICIPIO;;;200332;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;409040231;TRATAMENTO CIRURGICO DE VARICOCELE;;MUNICIPAL;1244;MUNICIPIO;;;200333;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;409040240;VASECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200334;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;409050040;CORRECAO DE HIPOSPADIA (2O TEMPO);;MUNICIPAL;1244;MUNICIPIO;;;200335;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;409050083;POSTECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200336;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;409060135;HISTERECTOMIA TOTAL;;MUNICIPAL;1244;MUNICIPIO;;;200337;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;409060186;LAQUEADURA TUBARIA;;MUNICIPAL;1244;MUNICIPIO;;;200338;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;409060216;OOFORECTOMIA / OOFOROPLASTIA;;MUNICIPAL;1244;MUNICIPIO;;;200339;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;409070050;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;;MUNICIPAL;1244;MUNICIPIO;;;200340;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;409070149;EXERESE DE CISTO VAGINAL;;MUNICIPAL;1244;MUNICIPIO;;;200341;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;409070157;EXERESE DE GLANDULA DE BARTHOLIN / SKENE;;MUNICIPAL;1244;MUNICIPIO;;;200342;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;409070211;RECONSTRUCAO DA VAGINA;;MUNICIPAL;1244;MUNICIPIO;;;200343;MARANHÃO;APROVADO
7215746;HOSPITAL MUNICIPAL CLODOMIR ROCHA;409070270;TRATAMENTO CIRURGICO DE INCONTINENCIA URINARIA POR VIA VAGINAL;;MUNICIPAL;1244;MUNICIPIO;;;200344;MARANHÃO;APROVADO
7354568;HOSPITAL MUNICIPAL MARIA VIEIRA OLIVEIRA;407030026;COLECISTECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200345;MARANHÃO;APROVADO
7354568;HOSPITAL MUNICIPAL MARIA VIEIRA OLIVEIRA;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);;MUNICIPAL;1244;MUNICIPIO;;;200346;MARANHÃO;APROVADO
7354568;HOSPITAL MUNICIPAL MARIA VIEIRA OLIVEIRA;407040129;HERNIOPLASTIA UMBILICAL;;MUNICIPAL;1244;MUNICIPIO;;;200347;MARANHÃO;APROVADO
7354568;HOSPITAL MUNICIPAL MARIA VIEIRA OLIVEIRA;409050083;POSTECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200348;MARANHÃO;APROVADO
7354568;HOSPITAL MUNICIPAL MARIA VIEIRA OLIVEIRA;409060135;HISTERECTOMIA TOTAL;;MUNICIPAL;1244;MUNICIPIO;;;200349;MARANHÃO;APROVADO
7354568;HOSPITAL MUNICIPAL MARIA VIEIRA OLIVEIRA;409070050;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;;MUNICIPAL;1244;MUNICIPIO;;;200350;MARANHÃO;APROVADO
7354568;HOSPITAL MUNICIPAL MARIA VIEIRA OLIVEIRA;410010065;MASTECTOMIA SIMPLES;;MUNICIPAL;1244;MUNICIPIO;;;200351;MARANHÃO;APROVADO
7354606;HOSPITAL MUNICIPAL RAIMUNDO RODRIGUES SIRQUEIRA;401020061;EXERESE DE CISTO BRANQUIAL;;MUNICIPAL;1244;MUNICIPIO;;;200352;MARANHÃO;APROVADO
7354606;HOSPITAL MUNICIPAL RAIMUNDO RODRIGUES SIRQUEIRA;401020070;EXERESE DE CISTO DERMOIDE;;MUNICIPAL;1244;MUNICIPIO;;;200353;MARANHÃO;APROVADO
7354606;HOSPITAL MUNICIPAL RAIMUNDO RODRIGUES SIRQUEIRA;401020088;EXERESE DE CISTO SACRO-COCCIGEO;;MUNICIPAL;1244;MUNICIPIO;;;200354;MARANHÃO;APROVADO
7354606;HOSPITAL MUNICIPAL RAIMUNDO RODRIGUES SIRQUEIRA;405050372;FACOEMULSIFICACAO C/ IMPLANTE DE LENTE INTRA-OCULAR DOBRAVEL;;MUNICIPAL;1244;MUNICIPIO;;;200355;MARANHÃO;APROVADO
7354606;HOSPITAL MUNICIPAL RAIMUNDO RODRIGUES SIRQUEIRA;407020276;FISTULECTOMIA / FISTULOTOMIA ANAL;;MUNICIPAL;1244;MUNICIPIO;;;200356;MARANHÃO;APROVADO
7354606;HOSPITAL MUNICIPAL RAIMUNDO RODRIGUES SIRQUEIRA;407030026;COLECISTECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200357;MARANHÃO;APROVADO
7354606;HOSPITAL MUNICIPAL RAIMUNDO RODRIGUES SIRQUEIRA;407040064;HERNIOPLASTIA EPIGASTRICA;;MUNICIPAL;1244;MUNICIPIO;;;200358;MARANHÃO;APROVADO
7354606;HOSPITAL MUNICIPAL RAIMUNDO RODRIGUES SIRQUEIRA;407040099;HERNIOPLASTIA INGUINAL (BILATERAL);;MUNICIPAL;1244;MUNICIPIO;;;200359;MARANHÃO;APROVADO
7354606;HOSPITAL MUNICIPAL RAIMUNDO RODRIGUES SIRQUEIRA;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);;MUNICIPAL;1244;MUNICIPIO;;;200360;MARANHÃO;APROVADO
7354606;HOSPITAL MUNICIPAL RAIMUNDO RODRIGUES SIRQUEIRA;409060135;HISTERECTOMIA TOTAL;;MUNICIPAL;1244;MUNICIPIO;;;200361;MARANHÃO;APROVADO
7354606;HOSPITAL MUNICIPAL RAIMUNDO RODRIGUES SIRQUEIRA;409060216;OOFORECTOMIA / OOFOROPLASTIA;;MUNICIPAL;1244;MUNICIPIO;;;200362;MARANHÃO;APROVADO
7354606;HOSPITAL MUNICIPAL RAIMUNDO RODRIGUES SIRQUEIRA;409070050;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;;MUNICIPAL;1244;MUNICIPIO;;;200363;MARANHÃO;APROVADO
7401655;HOSPITAL ANTONIA VALENTIM GOMES;407020284;HEMORROIDECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200364;MARANHÃO;APROVADO
7401655;HOSPITAL ANTONIA VALENTIM GOMES;407030026;COLECISTECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200365;MARANHÃO;APROVADO
7401655;HOSPITAL ANTONIA VALENTIM GOMES;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);;MUNICIPAL;1244;MUNICIPIO;;;200366;MARANHÃO;APROVADO
7401655;HOSPITAL ANTONIA VALENTIM GOMES;407040129;HERNIOPLASTIA UMBILICAL;;MUNICIPAL;1244;MUNICIPIO;;;200367;MARANHÃO;APROVADO
7401655;HOSPITAL ANTONIA VALENTIM GOMES;409060135;HISTERECTOMIA TOTAL;;MUNICIPAL;1244;MUNICIPIO;;;200368;MARANHÃO;APROVADO
7597037;HOSPITAL MUNICIPAL MANOEL MELO DE MATOS;405050372;FACOEMULSIFICACAO C/ IMPLANTE DE LENTE INTRA-OCULAR DOBRAVEL;;MUNICIPAL;1244;MUNICIPIO;;;200369;MARANHÃO;APROVADO
7628749;HOSPITAL AMANCIO COUTINHO;405050380;CIRURGIA DE CATARATA CONGÊNITA;;MUNICIPAL;1244;MUNICIPIO;;;200370;MARANHÃO;APROVADO
7628749;HOSPITAL AMANCIO COUTINHO;407030026;COLECISTECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200371;MARANHÃO;APROVADO
7628749;HOSPITAL AMANCIO COUTINHO;407040099;HERNIOPLASTIA INGUINAL (BILATERAL);;MUNICIPAL;1244;MUNICIPIO;;;200372;MARANHÃO;APROVADO
7628749;HOSPITAL AMANCIO COUTINHO;407040102;HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL);;MUNICIPAL;1244;MUNICIPIO;;;200373;MARANHÃO;APROVADO
7628749;HOSPITAL AMANCIO COUTINHO;407040129;HERNIOPLASTIA UMBILICAL;;MUNICIPAL;1244;MUNICIPIO;;;200374;MARANHÃO;APROVADO
7667299;HOSPITAL MUNICIPAL NOSSA SENHORA DE VITORIA;402010051;TIREOIDECTOMIA TOTAL C/ ESVAZIAMENTO GANGLIONAR;;MUNICIPAL;1244;MUNICIPIO;;;200375;MARANHÃO;APROVADO
7667299;HOSPITAL MUNICIPAL NOSSA SENHORA DE VITORIA;405050380;CIRURGIA DE CATARATA CONGÊNITA;;MUNICIPAL;1244;MUNICIPIO;;;200376;MARANHÃO;APROVADO
7667299;HOSPITAL MUNICIPAL NOSSA SENHORA DE VITORIA;405050380;CIRURGIA DE CATARATA CONGÊNITA;;MUNICIPAL;1244;MUNICIPIO;;;200377;MARANHÃO;APROVADO
7667299;HOSPITAL MUNICIPAL NOSSA SENHORA DE VITORIA;407030026;COLECISTECTOMIA;;MUNICIPAL;1244;MUNICIPIO;;;200378;MARANHÃO;APROVADO
7667299;HOSPITAL MUNICIPAL NOSSA SENHORA DE VITORIA;407040099;HERNIOPLASTIA INGUINAL (BILATERAL);;MUNICIPAL;1244;MUNICIPIO;;;200379;MARANHÃO;APROVADO
